id,active,name,type,application,amount,times_to_run,limit_adjustments,period_days,max_amount_per_period,taxes,roles,data_service,upload_in_kilobits,download_in_kilobits,technology_code,usage_based_billing_policy_id,unit_quantity_in_gigabytes,general_ledger_code_id,tax_exemption_amount,voice_service,unlimited_local_minutes,unlimited_long_distance_minutes,local_minutes,local_minutes_amount,long_distance_minutes,long_distance_minutes_amount,first_interval_in_seconds,sub_interval_in_seconds,local_prefixes,inbound_toll_free_rate,billing_frequency_in_months,account_groups
137,True,Gigabit1 Residential Rush Fee: 1-3 Days,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
138,True,Gigabit1 Residential Installation Fee - 2 Years Term,one time,debit,59.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
139,True,ATA Innomedia Converter Setup,one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
144,True,SIP Trunk,recurring,debit,29.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
145,True,Call Appearance,recurring,debit,30.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
146,True,25% Off Customer Discount,recurring,credit,24.75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
147,True,WN- 3 Years Contract Installation Fee,one time,debit,99.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
148,True,Special Price- AERO DIA 5Mbps,recurring,credit,120,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
149,True,2015 Giga1 Business  10/1 Mbps,recurring,debit,69,0,False,0,0,[],[],True,1000,10000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
150,True,Double Upload to 14/4,recurring,debit,14.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
151,True,Carrier WAN 3Mbps,recurring,debit,249.95,0,False,0,0,[],[],True,3000,3000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
152,True,Installation Fee- Special Event- Term (2) Days,one time,debit,499.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
153,True,Relocation Fee- 2 Years Contract Renewal,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
154,True,Relocation Fee (B2B)- 3 Years Contract Renewal,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
156,True,Installation Fee - 2 Year Term (Free Install Offer),one time,credit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
157,True,First Free Month - 2014 AERO BDSL 14Mbps/2Mbps,expiring,credit,99,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
158,True,Relocation Fee (B2B)- No Contract Renewal,one time,debit,300,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
159,True,First Free Month - 2015 Giga1 Business 25/5Mbps,expiring,credit,129,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
160,True,AERONET- Rush Fee (B2B)- Expedite Installation: 3 Days,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
161,True,AERONET- 1 Year Contract Installation Fee (B2B),one time,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
162,True,Double Upload to 25/10,recurring,debit,24.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
163,True,VPN Configuration (3 users),one time,debit,150,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
164,True,Cancellation Requested Prior Contract Exp. Date October 2017 (6 Months),one time,debit,354,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
165,True,First Free Month - 2015 Giga1 Residential 25 Mbps,expiring,credit,39.95,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
166,True,First Free Month - 2015 Giga1 Residential 50 Mbps,expiring,credit,49.95,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
167,True,First Free Month - 2015 Giga1 Business 50/10Mbps,expiring,credit,149,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
168,True,Relocation Fee Giga 1 Residential,one time,debit,150,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
169,True,First Free Month - 2014 AERO BDSL 7Mbps/1Mbps,expiring,credit,59,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
170,True,First Free Month - 2015 Giga1 Business 10/1Mbps,expiring,credit,69,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
171,True,ATA Innomedia Converter,recurring,debit,6.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
172,True,Planet IPX-330 VOIP PBX- Phone Board,recurring,debit,19.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
173,True,Planet VIP-5060PT Phone,recurring,debit,6.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
174,True,Return Payment Charge: Reason- Insufficient Funds,one time,debit,25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
175,True,Return Payment Charge: Reason- Account Closed,one time,debit,25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
176,True,First Free Month - 2015 Giga1 Residential 500 Mbps,expiring,credit,69.95,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
177,True,Installation Fee- 0 Months Contract Term,one time,debit,598,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
178,True,ATA Innomedia VOIP Converter 8pts,recurring,debit,29.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
179,True,AERO BDSL 5Mbps/1Mbps,recurring,debit,49.95,0,False,0,0,[],[],True,1000,7000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
180,True,3 Years Contract Installation Fee (B2B),one time,debit,49.5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
181,True,Fee,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
182,True,AERO WAN 250Mbps,recurring,debit,650,0,False,0,0,[],[],True,250000,250000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
183,True,First Free Month - 2014 AERO BDSL 25Mbps/5Mbps,expiring,credit,199,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
184,True,BK 2017 Special Rate - 3Mbps DIA / Up to 50/10 WiFI / Managed Z1 Router  / 4G LTE Backup,recurring,debit,84,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
185,True,BK VOIP Service Single Line Activation,one time,debit,10,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
186,True,BK ATA Innomedia VOIP,one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
188,True,First Free Month - 2016 AERO BDSL 20Mbps/3Mbps,expiring,credit,149,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
189,True,Installation PVC 200',one time,debit,600,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
191,True,DID Number,recurring,debit,1.75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
192,True,VOIP Configuration,one time,debit,10,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
193,True,SIP Trunk Configuration,one time,debit,10,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
194,True,DID Number Configuration,one time,debit,10,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
195,True,Planet VIP-2020PT- VOIP Phone,recurring,debit,4.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
196,True,Planet VIP-8030NT- Conference Phone,recurring,debit,14.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
197,True,Planet GS-4210-POE Switch,recurring,debit,24.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
198,True,Fortinet 100d (12 months license),one time,debit,2420.62,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
199,True,CARRIER- 1 Year Contract Installation Fee,one time,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
200,True,AERONET- Rush Fee (B2B)- Expedite Installation: Next Day,one time,debit,400,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
201,True,CARRIER- 3 Years Contract Installation Fee,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
202,True,Relocation Fee (Carrier),one time,debit,150,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
203,True,2017 Giga1 Business 1000/100 Mbps,recurring,debit,899,0,False,0,0,[],[],True,100000,1000000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
204,True,Activation Fee,one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
205,True,AERONET- Rush Fee- Expedite Installation: Next Day,one time,debit,400,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
206,True,Uncollected Tax B2B / Activation VOIP Lines,one time,debit,0.4,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
207,True,Uncollected Tax IVU / ATA Innomedia 2pts,one time,debit,5.75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
208,True,VPNET Activation Fee,one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
209,True,First Free Month - 2015 Giga1 Business 15/2Mbps,expiring,credit,99,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
210,True,First Free Month - 2015 Giga1 Residential 100 Mbps,expiring,credit,59.95,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
211,True,First Free Month -2015 Giga1 Dedicated Internet 10 Mbps,expiring,credit,199,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
212,True,Customer Discount 10% Off,recurring,credit,9.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
213,True,Additional Cable Drop,one time,debit,75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
214,True,WN- 0 Months Contract,one time,debit,1999.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
215,True,AERONET- Rush Fee (B2B)- Expedite Installation: Second Day,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
216,True,Customer Discount 10% Off,recurring,credit,19.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
217,True,Carrier WAN 1.5Mbps,recurring,debit,149.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
218,True,No Term Contract- Installation Fee (Carrier),one time,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
219,True,CARRIER- Rush Fee- Expedite Installation: Next Day,one time,debit,400,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
220,True,Relocation Fee (B2B)- 1 Year Contract Renewal,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
221,True,Relocation Fee (Carrier)- 3 Years Contract Renewal,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
222,True,2017 Giga1 Dedicated Internet 20 Mbps,recurring,debit,150,0,False,0,0,[],[],True,20000,20000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
223,True,AERONET- 3 Years Contract Installation Fee (B2B),one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
224,True,Relocation Fee Giga 1 Residential- (Same Building),one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
225,True,Relocation Fee (Carrier)- No Contract Renewal,one time,debit,300,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
226,True,Equipment Upgrade,one time,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
227,True,Double Upload to 7/2,recurring,debit,9.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
228,True,CARRIER- Rush Fee- Expedite Installation: Second Day,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
229,True,3 Years Contract Installation Fee,one time,debit,999.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
230,True,Relocation Fee (B2B)- 2 Years Contract Renewal,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
231,True,2 Years Contract Installation Fee (Carrier),one time,debit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
232,True,Carrier WAN 10Mbps,recurring,debit,299.25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
234,True,Cable Drop (B2B),one time,debit,150,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
235,True,Router Setup & Configuration (1 Year),one time,debit,99.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
236,True,Giga1- Cable Drop,one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
237,True,Giga1- Cable Drop Cat5e,one time,debit,80,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
238,True,2017 Carrier DSL 10Mbps/1Mbps,recurring,debit,29,0,False,0,0,[],[],True,1000,10000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
239,True,CARRIER- Technician Visit,one time,debit,150,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
240,True,2017 Carrier DSL 25Mbps/5Mbps,recurring,debit,79,0,False,0,0,[],[],True,5000,25000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
241,True,First Free Month -2015 Giga1 Dedicated Internet 25 Mbps,expiring,credit,299,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
242,True,Carrier WAN 5Mbps,recurring,debit,399.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
243,True,2017 Carrier DSL 15Mbps/2Mbps,recurring,debit,39,0,False,0,0,[],[],True,2000,15000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
244,True,CARRIER-  2 Years Contract Installation Fee Lit Building,one time,debit,49,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
245,True,Sale Equipment- ePMP 200,one time,debit,89.68,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
246,True,Fiber Optic- AERO DIA 10Mbps/10Mbps,recurring,debit,699,0,False,0,0,[],[],True,10000,10000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
247,True,First Free Month -AERO DIA 20Mbps,expiring,credit,449,1,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
249,True,-33% Off May Offer 2017,recurring,credit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
250,True,2017 Carrier DSL 20Mbps/3Mbps,recurring,debit,59,0,False,0,0,[],[],True,3000,20000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
251,True,CARRIER- 2 Years Contract Installation Fee,one time,debit,149,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
252,True,Managed Router / Other,recurring,debit,9.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
253,True,Xclaim x2,recurring,debit,9.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
254,True,2017 Carrier DIA 10Mbps,recurring,debit,249,0,False,0,0,[],[],True,10000,10000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
255,True,CARRIER- 1 Year Contract Installation Fee,one time,debit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
256,True,Relocation Fee- No Contract Renewal,one time,debit,300,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
257,True,Router Setup & Configuration (B2B),one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
258,True,CARRIER- 3 Years Contract Installation Fee,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
259,True,Access Point Configuration,one time,debit,99.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
260,True,Return Payment Charge: Reason- Payment Stopped,one time,debit,25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
261,True,Managed Router / Cambium,recurring,debit,19.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
262,True,Sale Equipment- non customer,one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
263,True,2017 Carrier DSL 50Mbps/10Mbps,recurring,debit,149,0,False,0,0,[],[],True,10000,50000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
264,True,2017 Carrier (Fiber) DSL 50Mbps/10Mbps,recurring,debit,99,0,False,0,0,[],[],True,10000,50000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
265,True,AERONET- Rush Fee- Expedite Installation: Second Day,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
266,True,Carrier DIA 20bps,recurring,debit,499,0,False,0,0,[],[],True,20000,20000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
267,True,2017 Carrier DIA 1Mbps,recurring,debit,69,0,False,0,0,[],[],True,1000,1000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
268,True,2017 Carrier DIA 5Mbps,recurring,debit,149,0,False,0,0,[],[],True,5000,5000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
269,True,2017 Carrier DIA 25Mbps,recurring,debit,399,0,False,0,0,[],[],True,25000,25000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
